Codigo Secção,Secção,Código Divisão,Divisão,Código Grupo,Grupo,Código Classe,Classe,Código Subclasse,Subclasse
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.1,01.1 Produção de lavouras temporárias,01.11-3 Cultivo de cereais,01.11-3 Cultivo de cereais,0111-3/01,0111-3/01 Cultivo de arroz
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.1,01.1 Produção de lavouras temporárias,01.12-1 Cultivo de algodão herbáceo e de outras fibras de lavoura temporária,01.12-1 Cultivo de algodão herbáceo e de outras fibras de lavoura temporária,0112-1/01,0112-1/01 Cultivo de algodão herbáceo
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.1,01.1 Produção de lavouras temporárias,01.13-0 Cultivo de cana-de-açúcar,01.13-0 Cultivo de cana-de-açúcar,0113-0/00,0113-0/00 Cultivo de cana de açúcar
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.1,01.1 Produção de lavouras temporárias,01.14-8 Cultivo de fumo,01.14-8 Cultivo de fumo,0114-8/00,0114-8/00 Cultivo de fumo
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.1,01.1 Produção de lavouras temporárias,01.15-6 Cultivo de soja,01.15-6 Cultivo de soja,0115-6/00,0115-6/00 Cultivo de soja
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.1,01.1 Produção de lavouras temporárias,"01.16-4 Cultivo de oleaginosas de lavoura temporária, exceto soja","01.16-4 Cultivo de oleaginosas de lavoura temporária, exceto soja",0116-4/01,0116-4/01 Cultivo de amendoim
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.1,01.1 Produção de lavouras temporárias,01.19-9 Cultivo de plantas de lavoura temporária não especificadas anteriormente,01.19-9 Cultivo de plantas de lavoura temporária não especificadas anteriormente,0119-9/01,0119-9/01 Cultivo de abacaxi
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.1,01.1 Produção de lavouras temporárias,01.11-3 Cultivo de cereais,01.11-3 Cultivo de cereais,0111-3/01,0111-3/01 Cultivo de arroz
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.1,01.1 Produção de lavouras temporárias,01.12-1 Cultivo de algodão herbáceo e de outras fibras de lavoura temporária,01.12-1 Cultivo de algodão herbáceo e de outras fibras de lavoura temporária,0112-1/01,0112-1/01 Cultivo de algodão herbáceo
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.1,01.1 Produção de lavouras temporárias,01.13-0 Cultivo de cana-de-açúcar,01.13-0 Cultivo de cana-de-açúcar,0113-0/00,0113-0/00 Cultivo de cana de açúcar
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.1,01.1 Produção de lavouras temporárias,01.14-8 Cultivo de fumo,01.14-8 Cultivo de fumo,0114-8/00,0114-8/00 Cultivo de fumo
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.3,01.3 Produção de lavouras permanentes,01.31-8 Cultivo de laranja,01.31-8 Cultivo de laranja,0131-8/00,0131-8/00 Cultivo de laranja
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.3,01.3 Produção de lavouras permanentes,01.32-6 Cultivo de uva,01.32-6 Cultivo de uva,0132-6/00,0132-6/00 Cultivo de uva
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.3,01.3 Produção de lavouras permanentes,"01.33-4 Cultivo de frutas de lavoura permanente, exceto laranja e uva","01.33-4 Cultivo de frutas de lavoura permanente, exceto laranja e uva",0133-4/01,0133-4/01 Cultivo de açaí
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.3,01.3 Produção de lavouras permanentes,01.34-2 Cultivo de café,01.34-2 Cultivo de café,0134-2/00,0134-2/00 Cultivo de café
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.3,01.3 Produção de lavouras permanentes,01.35-1 Cultivo de cacau,01.35-1 Cultivo de cacau,0135-1/00,0135-1/00 Cultivo de cacau
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.3,01.3 Produção de lavouras permanentes,01.39-3 Cultivo de plantas de lavoura permanente não especificadas anteriormente,01.39-3 Cultivo de plantas de lavoura permanente não especificadas anteriormente,0139-3/01,0139-3/01 Cultivo de chá da índia
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.4,01.4 Produção de sementes e mudas certificadas,01.41-5 Produção de sementes certificadas,01.41-5 Produção de sementes certificadas,0141-5/01,"0141-5/01 Produção de sementes certificadas, exceto de forrageiras para pasto"
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.4,01.4 Produção de sementes e mudas certificadas,"01.42-3 Produção de mudas e outras formas de propagação vegetal, certificadas","01.42-3 Produção de mudas e outras formas de propagação vegetal, certificadas",0142-3/00,"0142-3/00 Produção de mudas e outras formas de propagação vegetal, certificadas"
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.5,01.5 Pecuária,01.51-2 Criação de bovinos,01.51-2 Criação de bovinos,0151-2/01,0151-2/01 Criação de bovinos para corte
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.5,01.5 Pecuária,01.52-1 Criação de outros animais de grande porte,01.52-1 Criação de outros animais de grande porte,0152-1/01,0152-1/01 Criação de bufalinos
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.5,01.5 Pecuária,01.53-9 Criação de caprinos e ovinos,01.53-9 Criação de caprinos e ovinos,0153-9/01,0153-9/01 Criação de caprinos
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.5,01.5 Pecuária,01.54-7 Criação de suínos,01.54-7 Criação de suínos,0154-7/00,0154-7/00 Criação de suínos
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.5,01.5 Pecuária,01.55-5 Criação de aves,01.55-5 Criação de aves,0155-5/01,0155-5/01 Criação de frangos para corte
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.5,01.5 Pecuária,01.59-8 Criação de animais não especificados anteriormente,01.59-8 Criação de animais não especificados anteriormente,0159-8/01,0159-8/01 Apicultura
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.6,01.6 Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita,01.61-0 Atividades de apoio à agricultura,01.61-0 Atividades de apoio à agricultura,0161-0/01,0161-0/01 Serviço de pulverização e controle de pragas agrícolas
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.6,01.6 Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita,01.62-8 Atividades de apoio à pecuária,01.62-8 Atividades de apoio à pecuária,0162-8/01,0162-8/01 Serviço de inseminação artificial de animais
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.6,01.6 Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita,01.63-6 Atividades de pós-colheita,01.63-6 Atividades de pós-colheita,0163-6/00,0163-6/00 Atividades de pós colheita
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",01,"01 AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",01.7,01.7 Caça e serviços relacionados,01.70-9 Caça e serviços relacionados,01.70-9 Caça e serviços relacionados,0170-9/00,0170-9/00 Caça e serviços relacionados
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,02 PRODUÇÃO FLORESTAL,02.1,02.1 Produção florestal - florestas plantadas,02.10-1 Produção florestal - florestas plantadas,02.10-1 Produção florestal - florestas plantadas,0210-1/01,0210-1/01 Cultivo de eucalipto
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,02 PRODUÇÃO FLORESTAL,02.2,02.2 Produção florestal - florestas nativas,02.20-9 Produção florestal - florestas nativas,02.20-9 Produção florestal - florestas nativas,0220-9/01,0220-9/01 Extração de madeira em florestas nativas
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",02,02 PRODUÇÃO FLORESTAL,02.3,02.3 Atividades de apoio à produção florestal,02.30-6 Atividades de apoio à produção florestal,02.30-6 Atividades de apoio à produção florestal,0230-6/00,0230-6/00 Atividades de apoio à produção florestal
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,03 PESCA E AQÜICULTURA,03.1,03.1 Pesca,03.11-6 Pesca em água salgada,03.11-6 Pesca em água salgada,0311-6/01,0311-6/01 Pesca de peixes em água salgada
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,03 PESCA E AQÜICULTURA,03.1,03.1 Pesca,03.12-4 Pesca em água doce,03.12-4 Pesca em água doce,0312-4/01,0312-4/01 Pesca de peixes em água doce
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,03 PESCA E AQÜICULTURA,03.2,03.2 Aqüicultura,03.21-3 Aqüicultura em água salgada e salobra,03.21-3 Aqüicultura em água salgada e salobra,0321-3/01,0321-3/01 Criação de peixes em água salgada e salobra
A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",03,03 PESCA E AQÜICULTURA,03.2,03.2 Aqüicultura,03.22-1 Aqüicultura em água doce,03.22-1 Aqüicultura em água doce,0322-1/01,0322-1/01 Criação de peixes em água doce
B,INDÚSTRIAS EXTRATIVAS,05,05 EXTRAÇÃO DE CARVÃO MINERAL,05.0,05.0 Extração de carvão mineral,05.00-3 Extração de carvão mineral,05.00-3 Extração de carvão mineral,0500-3/01,0500-3/01 Extração de carvão mineral
B,INDÚSTRIAS EXTRATIVAS,06,06 EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,06.0,06.0 Extração de petróleo e gás natural,06.00-0 Extração de petróleo e gás natural,06.00-0 Extração de petróleo e gás natural,0600-0/01,0600-0/01 Extração de petróleo e gás natural
B,INDÚSTRIAS EXTRATIVAS,07,07 EXTRAÇÃO DE MINERAIS METÁLICOS,07.1,07.1 Extração de minério de ferro,07.10-3 Extração de minério de ferro,07.10-3 Extração de minério de ferro,0710-3/01,0710-3/01 Extração de minério de ferro
B,INDÚSTRIAS EXTRATIVAS,07,07 EXTRAÇÃO DE MINERAIS METÁLICOS,07.2,07.2 Extração de minerais metálicos não-ferrosos,07.21-9 Extração de minério de alumínio,07.21-9 Extração de minério de alumínio,0721-9/01,0721-9/01 Extração de minério de alumínio
B,INDÚSTRIAS EXTRATIVAS,07,07 EXTRAÇÃO DE MINERAIS METÁLICOS,07.2,07.2 Extração de minerais metálicos não-ferrosos,07.22-7 Extração de minério de estanho,07.22-7 Extração de minério de estanho,0722-7/01,0722-7/01 Extração de minério de estanho
B,INDÚSTRIAS EXTRATIVAS,07,07 EXTRAÇÃO DE MINERAIS METÁLICOS,07.2,07.2 Extração de minerais metálicos não-ferrosos,07.23-5 Extração de minério de manganês,07.23-5 Extração de minério de manganês,0723-5/01,0723-5/01 Extração de minério de manganês
B,INDÚSTRIAS EXTRATIVAS,07,07 EXTRAÇÃO DE MINERAIS METÁLICOS,07.2,07.2 Extração de minerais metálicos não-ferrosos,07.24-3 Extração de minério de metais preciosos,07.24-3 Extração de minério de metais preciosos,0724-3/01,0724-3/01 Extração de minério de metais preciosos
B,INDÚSTRIAS EXTRATIVAS,07,07 EXTRAÇÃO DE MINERAIS METÁLICOS,07.2,07.2 Extração de minerais metálicos não-ferrosos,07.25-1 Extração de minerais radioativos,07.25-1 Extração de minerais radioativos,0725-1/00,0725-1/00 Extração de minerais radioativos
B,INDÚSTRIAS EXTRATIVAS,07,07 EXTRAÇÃO DE MINERAIS METÁLICOS,07.2,07.2 Extração de minerais metálicos não-ferrosos,07.29-4 Extração de minerais metálicos não-ferrosos não especificados anteriormente,07.29-4 Extração de minerais metálicos não-ferrosos não especificados anteriormente,0729-4/01,0729-4/01 Extração de minérios de nióbio e titânio
B,INDÚSTRIAS EXTRATIVAS,08,08 EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,08.1,"08.1 Extração de pedra, areia e argila","08.10-0 Extração de pedra, areia e argila","08.10-0 Extração de pedra, areia e argila",0810-0/01,0810-0/01 Extração de ardósia e beneficiamento associado
B,INDÚSTRIAS EXTRATIVAS,08,08 EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,08.9,08.9 Extração de outros minerais não-metálicos,"08.91-6 Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos","08.91-6 Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos",0891-6/00,"0891-6/00 Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos"
B,INDÚSTRIAS EXTRATIVAS,08,08 EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,08.9,08.9 Extração de outros minerais não-metálicos,08.92-4 Extração e refino de sal marinho e sal-gema,08.92-4 Extração e refino de sal marinho e sal-gema,0892-4/01,0892-4/01 Extração de sal marinho
B,INDÚSTRIAS EXTRATIVAS,08,08 EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,08.9,08.9 Extração de outros minerais não-metálicos,08.93-2 Extração de gemas (pedras preciosas e semipreciosas),08.93-2 Extração de gemas (pedras preciosas e semipreciosas),0893-2/00,0893-2/00 Extração de gemas (pedras preciosas e semipreciosas)
B,INDÚSTRIAS EXTRATIVAS,08,08 EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,08.9,08.9 Extração de outros minerais não-metálicos,08.99-1 Extração de minerais não-metálicos não especificados anteriormente,08.99-1 Extração de minerais não-metálicos não especificados anteriormente,0899-1/01,0899-1/01 Extração de grafita
B,INDÚSTRIAS EXTRATIVAS,09,09 ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,09.1,09.1 Atividades de apoio à extração de petróleo e gás natural,09.10-6 Atividades de apoio à extração de petróleo e gás natural,09.10-6 Atividades de apoio à extração de petróleo e gás natural,0910-6/00,0910-6/00 Atividades de apoio à extração de petróleo e gás natural
B,INDÚSTRIAS EXTRATIVAS,09,09 ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,09.9,"09.9 Atividades de apoio à extração de minerais, exceto petróleo e gás natural","09.90-4 Atividades de apoio à extração de minerais, exceto petróleo e gás natural","09.90-4 Atividades de apoio à extração de minerais, exceto petróleo e gás natural",0990-4/01,0990-4/01 Atividades de apoio à extração de minério de ferro
C,INDÚSTRIAS DE TRANSFORMAÇÃO,10,10 FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,10.1,10.1 Abate e fabricação de produtos de carne,"10.11-2 Abate de reses, exceto suínos","10.11-2 Abate de reses, exceto suínos",1011-2/01,1011-2/01 Frigorífico - abate de bovinos
C,INDÚSTRIAS DE TRANSFORMAÇÃO,10,10 FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,10.1,10.1 Abate e fabricação de produtos de carne,"10.12-1 Abate de suínos, aves e outros pequenos animais","10.12-1 Abate de suínos, aves e outros pequenos animais",1012-1/01,1012-1/01 Abate de aves
C,INDÚSTRIAS DE TRANSFORMAÇÃO,10,10 FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,10.1,10.1 Abate e fabricação de produtos de carne,10.13-9 Fabricação de produtos de carne,10.13-9 Fabricação de produtos de carne,1013-9/01,1013-9/01 Fabricação de produtos de carne
